timestamp_s,frame_number,tracking_status,target_pan_deg,target_tilt_deg,estimated_pan_deg,estimated_tilt_deg,gimbal_pan_deg,gimbal_tilt_deg,pan_error_deg,tilt_error_deg,total_angular_error_deg,total_angular_error_mrad,pixel_error_px,rssi_signal_strength,pan_pid_output,tilt_pid_output,detection_confidence,beacon_visible,ground_truth_in_fov,ground_truth_x_px,ground_truth_y_px,detected_x_px,detected_y_px,predicted_x_px,predicted_y_px,link_locked,fps,processing_time_ms
2.128,133,TRACKING,11.905,0.828,11.433,0.805,10.997,0.72,0.855,0.126,0.864,15.09,20.7,1,1.128,0.361,1,TRUE,TRUE,661,363.2,661.5,362.7,649.2,362.4,FALSE,63,0.4
2.144,134,TRACKING,11.904,0.834,11.339,0.784,11.015,0.726,0.934,0.154,0.946,16.51,22.65,1,1.141,0.377,1,TRUE,TRUE,662.8,363.7,662.9,363,648.8,362.4,FALSE,63,0.42
2.16,135,TRACKING,11.902,0.84,11.361,0.896,11.033,0.731,0.897,0.045,0.898,15.67,21.51,1,1.143,0.34,1,TRUE,TRUE,661.8,361.1,662.2,360.9,648.5,362.4,FALSE,63,0.39
2.176,136,TRACKING,11.901,0.846,11.444,0.826,11.051,0.737,0.794,0.121,0.803,14.02,19.24,1,1.084,0.351,1,TRUE,TRUE,659.3,362.8,659.1,362.6,648.1,362.4,FALSE,63,0.39
2.192,137,TRACKING,11.9,0.851,11.388,0.815,11.068,0.743,0.834,0.141,0.846,14.76,20.25,1,1.084,0.395,1,TRUE,TRUE,660.2,363.3,660.8,364.2,647.7,362.5,FALSE,63,0.41
2.208,138,TRACKING,11.898,0.857,11.345,0.854,11.086,0.749,0.864,0.107,0.871,15.2,20.85,1,1.107,0.382,1,TRUE,TRUE,661,362.5,661.5,362.1,647.4,362.4,FALSE,63,0.4
2.224,139,TRACKING,11.897,0.863,11.423,0.914,11.103,0.755,0.768,0.051,0.769,13.43,18.43,1,1.058,0.349,1,TRUE,TRUE,658.7,361.2,658.2,361,647,362.4,FALSE,63,0.39
2.24,140,TRACKING,11.896,0.869,11.43,0.811,11.119,0.761,0.742,0.161,0.759,13.25,18.18,1,1.019,0.371,1,TRUE,TRUE,658.1,363.9,657.8,363.1,646.6,362.4,FALSE,63,0.41
2.256,141,TRACKING,11.894,0.874,11.357,0.86,11.135,0.766,0.8,0.117,0.808,14.1,19.35,1,1.016,0.366,1,TRUE,TRUE,659.5,363,658.7,362.2,646.3,362.4,FALSE,63,0.39
2.272,142,TRACKING,11.893,0.88,11.386,0.909,11.151,0.772,0.755,0.073,0.758,13.24,18.16,1,1.002,0.355,1,TRUE,TRUE,658.5,362,657.9,361.9,645.9,362.4,FALSE,63,0.39
2.288,143,TRACKING,11.891,0.886,11.441,0.892,11.167,0.778,0.682,0.096,0.689,12.03,16.5,1,0.971,0.353,1,TRUE,TRUE,656.8,362.5,656.7,362.1,645.6,362.4,FALSE,63,0.39
2.304,144,TRACKING,11.89,0.892,11.394,0.831,11.182,0.784,0.714,0.166,0.733,12.79,17.54,1,0.967,0.412,1,TRUE,TRUE,657.6,364.2,657.2,364.9,645.2,362.5,FALSE,63,0.4
2.32,145,TRACKING,11.889,0.897,11.368,0.926,11.198,0.791,0.727,0.076,0.731,12.75,17.5,1,0.977,0.387,1,TRUE,TRUE,658,362,657.6,361.7,644.9,362.5,FALSE,63,0.39
2.336,146,TRACKING,11.887,0.903,11.425,0.932,11.213,0.797,0.654,0.075,0.659,11.5,15.78,1,0.961,0.372,1,TRUE,TRUE,656.2,361.9,656.2,361.8,644.6,362.4,FALSE,63,0.4
2.352,147,TRACKING,11.886,0.909,11.432,0.872,11.228,0.803,0.632,0.142,0.648,11.3,15.5,1,0.936,0.387,1,TRUE,TRUE,655.6,363.4,655.3,363,644.3,362.5,FALSE,63,0.42
2.368,148,TRACKING,11.884,0.915,11.383,0.892,11.243,0.809,0.668,0.128,0.68,11.87,16.28,1,0.946,0.384,1,TRUE,TRUE,656.4,363,656.4,362.4,644,362.5,FALSE,63,0.39
2.384,149,TRACKING,11.883,0.92,11.398,0.967,11.258,0.815,0.639,0.056,0.641,11.19,15.36,1,0.944,0.353,1,TRUE,TRUE,655.7,361.3,655.7,361,643.7,362.4,FALSE,63,0.39
2.4,150,TRACKING,11.881,0.926,11.446,0.919,11.273,0.82,0.577,0.109,0.587,10.25,14.06,1,0.923,0.351,1,TRUE,TRUE,654.1,362.6,654.5,362,643.4,362.4,FALSE,63,0.41
2.416,151,TRACKING,11.88,0.932,11.421,0.883,11.288,0.827,0.588,0.156,0.608,10.62,14.55,1,0.914,0.415,1,TRUE,TRUE,654.3,363.7,654.6,365.1,643.1,362.5,FALSE,63,0.4
2.432,152,TRACKING,11.878,0.938,11.388,0.971,11.303,0.833,0.609,0.073,0.613,10.7,14.68,1,0.922,0.397,1,TRUE,TRUE,654.8,361.9,655,362,642.8,362.5,FALSE,63,0.4
2.448,153,TRACKING,11.877,0.943,11.431,0.971,11.317,0.839,0.552,0.077,0.557,9.73,13.34,1,0.91,0.376,1,TRUE,TRUE,653.4,362,653.9,361.6,642.5,362.4,FALSE,63,0.4
2.464,154,TRACKING,11.875,0.949,11.458,0.916,11.331,0.845,0.511,0.138,0.53,9.25,12.67,1,0.891,0.388,1,TRUE,TRUE,652.4,363.5,653.1,362.9,642.3,362.5,FALSE,63,0.4
2.48,155,TRACKING,11.874,0.955,11.4,0.933,11.338,0.852,0.557,0.128,0.572,9.98,13.68,1,0.386,0.395,1,TRUE,TRUE,653.4,363.3,653.9,362.8,642,362.5,FALSE,63,0.39
2.496,156,TRACKING,11.872,0.961,11.395,1.023,11.347,0.858,0.552,0.041,0.553,9.65,13.25,1,0.613,0.363,1,TRUE,TRUE,653.4,361.2,654,361.1,641.8,362.4,FALSE,63,0.43
2.512,157,TRACKING,11.871,0.966,11.456,0.944,11.36,0.863,0.476,0.126,0.492,8.59,11.78,1,0.773,0.365,1,TRUE,TRUE,651.7,363.1,650.9,362.3,641.5,362.4,FALSE,63,0.4
2.528,158,TRACKING,11.869,0.972,11.436,0.942,11.374,0.869,0.481,0.134,0.5,8.72,11.95,1,0.89,0.373,1,TRUE,TRUE,651.9,363.2,651.2,362.6,641.2,362.4,FALSE,63,0.39
2.544,159,TRACKING,11.868,0.978,11.385,0.993,11.39,0.875,0.523,0.088,0.53,9.26,12.7,1,0.98,0.361,1,TRUE,TRUE,653,362.1,653.5,361.7,641,362.4,FALSE,63,0.4
2.56,160,TRACKING,11.866,0.984,11.442,1.029,11.406,0.881,0.453,0.056,0.456,7.96,10.92,1,1.045,0.34,1,TRUE,TRUE,651.4,361.3,650.8,361.1,640.7,362.4,FALSE,63,0.39
2.576,161,TRACKING,11.864,0.989,11.487,0.93,11.424,0.887,0.394,0.165,0.427,7.46,10.21,1,1.095,0.408,1,TRUE,TRUE,650,363.8,650.3,365.2,640.4,362.5,FALSE,63,0.39
2.592,162,TRACKING,11.863,0.995,11.418,1.006,11.442,0.893,0.452,0.094,0.462,8.06,11.05,1,1.134,0.393,1,TRUE,TRUE,651.4,362.2,650.8,362,640.2,362.5,FALSE,63,0.4
2.608,163,TRACKING,11.861,1.001,11.424,1.035,11.461,0.899,0.435,0.069,0.44,7.68,10.54,1,1.167,0.37,1,TRUE,TRUE,651,361.7,650.5,361.4,639.9,362.4,FALSE,63,0.4
2.624,164,TRACKING,11.86,1.007,11.506,1.011,11.471,0.905,0.337,0.098,0.351,6.13,8.41,1,0.628,0.365,1,TRUE,TRUE,648.4,362.5,648.3,362,639.6,362.4,FALSE,63,0.39
2.64,165,TRACKING,11.858,1.012,11.464,0.958,11.481,0.912,0.367,0.161,0.401,7,9.58,1,0.655,0.42,1,TRUE,TRUE,649,364,648.9,364.8,639.4,362.5,FALSE,63,0.4
2.656,166,TRACKING,11.856,1.018,11.397,1.075,11.492,0.918,0.424,0.049,0.427,7.44,10.21,1,0.696,0.4,1,TRUE,TRUE,650.3,361.5,649.8,361.9,639.1,362.5,FALSE,63,0.46
2.672,167,TRACKING,11.855,1.024,11.479,1.041,11.504,0.925,0.329,0.088,0.341,5.95,8.15,1,0.697,0.394,1,TRUE,TRUE,648,362.4,648.2,362.3,638.9,362.5,FALSE,63,0.41
2.688,168,TRACKING,11.853,1.03,11.506,1.004,11.514,0.931,0.288,0.131,0.316,5.52,7.55,1,0.681,0.4,1,TRUE,TRUE,647,363.4,647.2,362.7,638.6,362.5,FALSE,63,0.4
2.704,169,TRACKING,11.851,1.035,11.408,1.025,11.526,0.937,0.376,0.116,0.394,6.87,9.41,1,0.707,0.398,1,TRUE,TRUE,649.1,362.9,648.9,362.5,638.4,362.5,FALSE,63,0.39
2.72,170,TRACKING,11.85,1.041,11.436,1.108,11.537,0.943,0.338,0.036,0.34,5.93,8.14,1,0.715,0.365,1,TRUE,TRUE,648.2,360.9,648.2,360.9,638.2,362.4,FALSE,63,0.39
2.736,171,TRACKING,11.848,1.047,11.525,1.024,11.548,0.949,0.234,0.127,0.267,4.65,6.36,1,0.672,0.379,1,TRUE,TRUE,645.8,363,645.6,362.8,637.9,362.4,FALSE,63,0.41
2.752,172,TRACKING,11.846,1.053,11.451,1.026,11.559,0.955,0.297,0.129,0.324,5.66,7.74,1,0.674,0.367,1,TRUE,TRUE,647.3,363,647.1,361.7,637.7,362.4,FALSE,63,0.4
2.768,173,TRACKING,11.845,1.058,11.404,1.093,11.57,0.961,0.336,0.067,0.343,5.98,8.21,1,0.702,0.35,1,TRUE,TRUE,648.3,361.5,648.3,361.3,637.5,362.4,FALSE,63,0.4
2.784,174,TRACKING,11.843,1.064,11.509,1.093,11.581,0.966,0.219,0.07,0.23,4.02,5.5,1,0.682,0.336,1,TRUE,TRUE,645.6,361.6,646,361.3,637.3,362.3,FALSE,63,0.47
2.8,175,TRACKING,11.841,1.07,11.506,1.02,11.592,0.972,0.211,0.15,0.259,4.52,6.16,1,0.669,0.36,1,TRUE,TRUE,645.5,363.6,645.9,363,637,362.4,FALSE,63,0.4
2.816,176,TRACKING,11.84,1.075,11.41,1.079,11.603,0.978,0.3,0.096,0.315,5.5,7.54,1,0.709,0.356,1,TRUE,TRUE,647.6,362.4,648.3,361.9,636.9,362.3,FALSE,63,0.4
2.832,177,TRACKING,11.838,1.081,11.473,1.13,11.614,0.983,0.228,0.049,0.233,4.07,5.58,1,0.708,0.341,1,TRUE,TRUE,645.9,361.4,646.5,361.4,636.7,362.3,FALSE,63,0.46
2.848,178,TRACKING,11.836,1.087,11.54,1.061,11.625,0.989,0.147,0.124,0.193,3.36,4.57,1,0.648,0.356,1,TRUE,TRUE,643.9,363.2,643.2,362.7,636.4,362.3,FALSE,63,0.43
2.864,179,TRACKING,11.834,1.093,11.45,1.061,11.635,0.995,0.229,0.131,0.264,4.61,6.29,1,0.665,0.372,1,TRUE,TRUE,645.9,363.4,646.2,362.9,636.3,362.3,FALSE,63,0.4
2.88,180,TRACKING,11.833,1.098,11.437,1.133,11.646,1,0.233,0.064,0.242,4.22,5.79,1,0.681,0.353,1,TRUE,TRUE,645.9,361.7,646.2,361.4,636.1,362.3,FALSE,63,0.4
2.896,181,TRACKING,11.831,1.104,11.537,1.129,11.656,1.006,0.121,0.072,0.141,2.46,3.36,1,0.629,0.349,1,TRUE,TRUE,643.1,361.9,642.7,361.9,635.9,362.3,FALSE,63,0.45
2.912,182,TRACKING,11.829,1.11,11.5,1.052,11.666,1.012,0.146,0.157,0.215,3.75,5.09,1,0.601,0.392,1,TRUE,TRUE,643.6,363.8,643.1,364.2,635.6,362.3,FALSE,63,0.39
2.928,183,TRACKING,11.827,1.116,11.428,1.134,11.676,1.018,0.211,0.08,0.226,3.94,5.39,1,0.632,0.372,1,TRUE,TRUE,645.2,361.9,645.6,361.6,635.5,362.3,FALSE,63,0.4
2.944,184,TRACKING,11.826,1.121,11.501,1.154,11.685,1.024,0.126,0.064,0.141,2.47,3.37,1,0.597,0.348,1,TRUE,TRUE,643.1,361.5,642.5,361.1,635.3,362.3,FALSE,63,0.39
2.96,185,TRACKING,11.824,1.127,11.534,1.113,11.694,1.029,0.08,0.111,0.137,2.39,3.24,1,0.555,0.352,1,TRUE,TRUE,642,362.6,641.5,362.2,635,362.3,FALSE,63,0.39
2.976,186,TRACKING,11.822,1.133,11.452,1.087,11.704,1.036,0.155,0.146,0.213,3.72,5.06,1,0.586,0.407,1,TRUE,TRUE,643.8,363.5,644.6,364.8,634.9,362.4,FALSE,63,0.42
2.992,187,TRACKING,11.82,1.138,11.463,1.201,11.713,1.042,0.135,0.037,0.14,2.44,3.34,1,0.573,0.377,1,TRUE,TRUE,643.3,361,642.6,361.2,634.7,362.3,FALSE,63,0.41
3.008,188,TRACKING,11.818,1.144,11.536,1.142,11.722,1.048,0.05,0.1,0.112,1.95,2.63,1,0.539,0.372,1,TRUE,TRUE,641.4,362.5,641.2,362.1,634.4,362.3,FALSE,63,0.39
3.024,189,TRACKING,11.816,1.15,11.493,1.12,11.73,1.054,0.083,0.129,0.153,2.67,3.62,1,0.529,0.382,1,TRUE,TRUE,642.2,363.3,641.8,362.8,634.2,362.3,FALSE,63,0.41
3.04,190,TRACKING,11.815,1.156,11.447,1.152,11.739,1.06,0.12,0.103,0.158,2.76,3.76,1,0.538,0.378,1,TRUE,TRUE,643.2,362.7,642.6,362.2,634.1,362.3,FALSE,63,0.39
3.056,191,LOCKED,11.813,1.161,11.508,1.224,11.747,1.065,0.049,0.033,0.06,1.04,1.42,1,0.521,0.344,1,TRUE,TRUE,641.5,361.1,641.2,360.6,633.9,362.3,TRUE,63,0.41
3.072,192,LOCKED,11.811,1.167,11.525,1.119,11.755,1.071,0.023,0.145,0.146,2.56,3.44,1,0.507,0.364,1,TRUE,TRUE,640.9,363.6,641,362.9,633.7,362.3,TRUE,63,0.4
3.088,193,LOCKED,11.809,1.173,11.465,1.161,11.763,1.077,0.074,0.109,0.132,2.3,3.11,1,0.515,0.365,1,TRUE,TRUE,642.1,362.7,641.8,362.2,633.5,362.3,TRUE,63,0.39
3.104,194,LOCKED,11.807,1.178,11.477,1.208,11.772,1.083,0.054,0.066,0.085,1.49,2.02,1,0.516,0.348,1,TRUE,TRUE,641.6,361.6,641.4,361.3,633.4,362.2,TRUE,63,0.39
3.12,195,LOCKED,11.805,1.184,11.528,1.205,11.779,1.088,-0.007,0.073,0.073,1.28,1.72,1,0.496,0.336,1,TRUE,TRUE,640.1,361.7,640.2,361.4,633.2,362.2,TRUE,63,0.4
3.136,196,LOCKED,11.803,1.19,11.502,1.125,11.787,1.094,0.011,0.16,0.16,2.79,3.76,1,0.485,0.354,1,TRUE,TRUE,640.5,363.7,640.3,362.7,633,362.2,TRUE,63,0.39
3.152,197,LOCKED,11.801,1.196,11.465,1.22,11.795,1.099,0.039,0.069,0.079,1.38,1.87,1,0.487,0.335,1,TRUE,TRUE,641.1,361.6,640.7,361.1,632.9,362.2,TRUE,63,0.39
3.168,198,LOCKED,11.8,1.201,11.504,1.227,11.803,1.104,-0.009,0.065,0.066,1.15,1.55,1,0.476,0.323,1,TRUE,TRUE,639.9,361.5,639.8,361.2,632.7,362.1,TRUE,63,0.41
3.184,199,LOCKED,11.798,1.207,11.528,1.175,11.81,1.11,-0.043,0.124,0.131,2.28,3.08,1,0.455,0.338,1,TRUE,TRUE,639,363,639.1,362.5,632.5,362.1,TRUE,63,0.39
3.2,200,LOCKED,11.796,1.213,11.483,1.174,11.817,1.115,-0.005,0.131,0.131,2.28,3.07,1,0.458,0.352,1,TRUE,TRUE,639.9,363.3,639.9,362.7,632.4,362.2,TRUE,63,0.39
3.216,201,LOCKED,11.794,1.218,11.475,1.264,11.825,1.121,-0.005,0.045,0.045,0.78,1.05,1,0.466,0.328,1,TRUE,TRUE,639.9,361.3,640.1,360.9,632.3,362.1,TRUE,63,0.41
3.232,202,LOCKED,11.792,1.224,11.529,1.216,11.832,1.126,-0.067,0.099,0.119,2.08,2.82,1,0.451,0.338,1,TRUE,TRUE,638.4,362.6,638.9,362.3,632.1,362.1,TRUE,63,0.49
3.248,203,LOCKED,11.79,1.23,11.52,1.175,11.839,1.132,-0.067,0.146,0.16,2.8,3.77,1,0.441,0.358,1,TRUE,TRUE,638.5,363.7,638.8,363,631.9,362.1,TRUE,63,0.4
3.264,204,LOCKED,11.788,1.236,11.468,1.248,11.846,1.137,-0.021,0.078,0.081,1.41,1.9,1,0.453,0.348,1,TRUE,TRUE,639.6,362.1,639.7,361.7,631.8,362.1,TRUE,63,0.4
3.28,205,LOCKED,11.786,1.241,11.504,1.269,11.853,1.143,-0.064,0.061,0.089,1.55,2.11,1,0.449,0.334,1,TRUE,TRUE,638.7,361.6,638.9,361.3,631.7,362.1,TRUE,63,0.39
3.296,206,LOCKED,11.784,1.247,11.55,1.206,11.86,1.149,-0.119,0.133,0.178,3.11,4.22,1,0.435,0.377,1,TRUE,TRUE,637.4,363.2,638.2,364.1,631.6,362.2,TRUE,63,0.39
3.312,207,LOCKED,11.782,1.253,11.493,1.22,11.867,1.155,-0.069,0.126,0.143,2.5,3.38,1,0.437,0.382,1,TRUE,TRUE,638.7,363,638.7,362.7,631.4,362.2,TRUE,63,0.41
3.328,208,LOCKED,11.78,1.258,11.474,1.308,11.875,1.16,-0.056,0.041,0.069,1.21,1.65,1,0.45,0.351,1,TRUE,TRUE,639,360.9,639.2,360.9,631.3,362.1,TRUE,63,0.39
3.344,209,LOCKED,11.778,1.264,11.551,1.245,11.881,1.166,-0.141,0.11,0.179,3.12,4.25,1,0.431,0.352,1,TRUE,TRUE,636.9,362.5,637.5,362.1,631.2,362.1,TRUE,63,0.39
3.36,210,LOCKED,11.776,1.27,11.538,1.226,11.888,1.172,-0.136,0.135,0.191,3.34,4.53,1,0.419,0.364,1,TRUE,TRUE,637,363.2,637.5,362.7,631.1,362.1,TRUE,63,0.41
3.376,211,LOCKED,11.774,1.275,11.466,1.279,11.895,1.177,-0.069,0.086,0.11,1.93,2.61,0.999,0.442,0.352,1,TRUE,TRUE,638.6,362.1,639,361.6,631,362.1,TRUE,63,0.39
3.392,212,LOCKED,11.772,1.281,11.522,1.324,11.902,1.183,-0.133,0.047,0.141,2.46,3.37,0.998,0.425,0.348,1,TRUE,TRUE,637,361.3,637.1,361.9,630.9,362.1,TRUE,63,0.4
3.408,213,TRACKING,11.77,1.287,11.573,1.223,11.908,1.189,-0.194,0.155,0.248,4.33,5.9,0.997,0.373,0.373,1,TRUE,TRUE,635.4,363.9,634.9,363.3,630.6,362.1,FALSE,63,0.41
3.424,214,LOCKED,11.768,1.293,11.488,1.286,11.914,1.195,-0.115,0.098,0.151,2.63,3.58,0.996,0.388,0.369,1,TRUE,TRUE,637.3,362.6,637.7,362.1,630.5,362.1,TRUE,63,0.39
3.44,215,LOCKED,11.766,1.298,11.481,1.324,11.921,1.201,-0.114,0.065,0.131,2.28,3.12,0.995,0.405,0.354,1,TRUE,TRUE,637.3,361.8,637.8,361.5,630.5,362.1,TRUE,63,0.39
3.456,216,TRACKING,11.763,1.304,11.577,1.306,11.927,1.206,-0.219,0.087,0.236,4.12,5.64,0.993,0.364,0.347,1,TRUE,TRUE,634.7,362.3,634.9,361.7,630.3,362.1,FALSE,63,0.39
3.472,217,TRACKING,11.761,1.31,11.532,1.239,11.932,1.212,-0.183,0.162,0.245,4.27,5.8,0.992,0.327,0.366,1,TRUE,TRUE,635.6,363.9,634.5,362.9,630.1,362.1,FALSE,63,0.4
3.488,218,LOCKED,11.759,1.315,11.457,1.353,11.938,1.217,-0.113,0.052,0.124,2.17,2.97,0.991,0.363,0.345,1,TRUE,TRUE,637.3,361.3,637.8,361.1,630,362.1,TRUE,63,0.39
3.504,219,TRACKING,11.757,1.321,11.542,1.327,11.943,1.223,-0.208,0.082,0.223,3.9,5.33,0.99,0.329,0.338,1,TRUE,TRUE,635.1,361.9,634.4,361.6,629.9,362.1,FALSE,63,0.4
3.52,220,TRACKING,11.755,1.327,11.572,1.289,11.948,1.229,-0.247,0.126,0.278,4.84,6.62,0.989,0.293,0.35,1,TRUE,TRUE,634.2,362.9,633.8,362.5,629.7,362.1,FALSE,63,0.4
3.536,221,LOCKED,11.753,1.332,11.469,1.295,11.953,1.234,-0.148,0.126,0.195,3.4,4.62,0.988,0.34,0.353,1,TRUE,TRUE,636.7,362.9,637.7,362.2,629.7,362.1,TRUE,63,0.39
3.552,222,LOCKED,11.751,1.338,11.497,1.392,11.959,1.24,-0.181,0.033,0.184,3.21,4.4,0.987,0.36,0.337,1,TRUE,TRUE,635.9,360.8,636.8,361.2,629.6,362,TRUE,63,0.4
3.568,223,TRACKING,11.749,1.344,11.589,1.307,11.964,1.245,-0.282,0.124,0.308,5.38,7.35,0.986,0.312,0.351,1,TRUE,TRUE,633.5,363,633.3,362.6,629.4,362.1,FALSE,63,0.4
3.584,224,TRACKING,11.746,1.349,11.513,1.308,11.969,1.251,-0.214,0.13,0.25,4.37,5.96,0.985,0.303,0.365,1,TRUE,TRUE,635.2,363.3,634.7,362.8,629.3,362.1,FALSE,63,0.39
3.6,225,LOCKED,11.744,1.355,11.464,1.366,11.974,1.257,-0.168,0.077,0.185,3.23,4.41,0.984,0.341,0.355,1,TRUE,TRUE,636.3,362.1,636.9,361.7,629.3,362.1,TRUE,63,0.4
3.616,226,TRACKING,11.742,1.361,11.566,1.387,11.979,1.262,-0.278,0.06,0.284,4.96,6.81,0.983,0.307,0.338,1,TRUE,TRUE,633.6,361.7,633.5,361.2,629.1,362,FALSE,63,0.4
3.632,227,TRACKING,11.74,1.367,11.561,1.305,11.983,1.268,-0.282,0.152,0.32,5.59,7.64,0.982,0.278,0.393,1,TRUE,TRUE,633.4,363.9,633.2,364.7,629,362.1,FALSE,63,0.39
3.648,228,LOCKED,11.738,1.372,11.464,1.364,11.988,1.275,-0.19,0.099,0.214,3.74,5.11,0.981,0.287,0.385,1,TRUE,TRUE,635.5,362.6,634.8,362.1,628.9,362.1,TRUE,63,0.39
3.664,229,TRACKING,11.736,1.378,11.517,1.415,11.992,1.28,-0.251,0.052,0.256,4.48,6.14,0.981,0.273,0.36,1,TRUE,TRUE,634,361.4,633.6,361.1,628.8,362.1,FALSE,63,0.4
3.68,230,TRACKING,11.733,1.384,11.58,1.36,11.996,1.286,-0.323,0.112,0.342,5.97,8.18,0.98,0.236,0.364,1,TRUE,TRUE,632.2,362.7,632.1,362.3,628.6,362.1,FALSE,63,0.39
3.696,231,TRACKING,11.731,1.389,11.493,1.34,12,1.292,-0.243,0.139,0.28,4.89,6.67,0.979,0.232,0.373,1,TRUE,TRUE,634.1,363.3,633.4,362.6,628.5,362.1,FALSE,63,0.42
3.712,232,TRACKING,11.729,1.395,11.474,1.419,12.004,1.298,-0.231,0.063,0.239,4.17,5.72,0.978,0.239,0.347,1,TRUE,TRUE,634.4,361.4,633.8,360.8,628.4,362,FALSE,63,0.4
3.728,233,TRACKING,11.727,1.401,11.562,1.418,12.007,1.303,-0.326,0.069,0.334,5.82,7.98,0.978,0.211,0.336,1,TRUE,TRUE,632.1,361.6,632,361.3,628.2,362,FALSE,63,0.39
3.744,234,TRACKING,11.724,1.406,11.532,1.342,12.01,1.309,-0.304,0.152,0.34,5.93,8.11,0.977,0.201,0.36,1,TRUE,TRUE,632.7,363.6,632.6,363,628.1,362.1,FALSE,63,0.39
3.76,235,TRACKING,11.722,1.412,11.463,1.407,12.014,1.314,-0.24,0.092,0.257,4.48,6.14,0.976,0.218,0.355,1,TRUE,TRUE,634.3,362.3,633.8,361.8,628,362,FALSE,63,0.41
3.776,236,TRACKING,11.72,1.418,11.52,1.445,12.017,1.32,-0.305,0.058,0.31,5.41,7.42,0.976,0.201,0.338,1,TRUE,TRUE,632.8,361.6,632.2,361.1,627.9,362,FALSE,63,0.4
3.792,237,TRACKING,11.718,1.423,11.554,1.401,12.02,1.325,-0.346,0.108,0.362,6.32,8.66,0.975,0.182,0.347,1,TRUE,TRUE,631.9,362.8,631.8,362.2,627.8,362,FALSE,63,0.39
3.808,238,TRACKING,11.715,1.429,11.483,1.367,12.023,1.331,-0.281,0.149,0.318,5.55,7.59,0.975,0.194,0.37,1,TRUE,TRUE,633.5,363.8,633.1,363.2,627.7,362,FALSE,63,0.44
3.824,239,TRACKING,11.713,1.435,11.483,1.476,12.026,1.337,-0.285,0.044,0.289,5.04,6.91,0.974,0.204,0.351,1,TRUE,TRUE,633.4,361.3,633.1,361.2,627.6,362,FALSE,63,0.39
3.84,240,TRACKING,11.711,1.44,11.545,1.433,12.029,1.343,-0.354,0.093,0.366,6.39,8.76,0.974,0.189,0.351,1,TRUE,TRUE,631.8,362.4,631.9,361.9,627.5,362,FALSE,63,0.39
3.856,241,TRACKING,11.708,1.446,11.518,1.4,12.032,1.348,-0.334,0.131,0.359,6.26,8.57,0.973,0.181,0.35,1,TRUE,TRUE,632.2,363.2,632,361.9,627.4,362,FALSE,63,0.41
3.872,242,TRACKING,11.706,1.452,11.472,1.425,12.035,1.354,-0.292,0.112,0.313,5.46,7.48,0.973,0.193,0.346,1,TRUE,TRUE,633.2,362.7,632.9,361.7,627.4,362,FALSE,63,0.39
3.888,243,TRACKING,11.704,1.457,11.512,1.506,12.038,1.359,-0.339,0.034,0.34,5.94,8.15,0.973,0.187,0.321,1,TRUE,TRUE,632,360.8,632,360.6,627.3,361.9,FALSE,63,0.39
3.904,244,TRACKING,11.701,1.463,11.539,1.404,12.041,1.364,-0.372,0.142,0.398,6.95,9.51,0.972,0.17,0.342,1,TRUE,TRUE,631.1,363.3,631.3,362.7,627.2,362,FALSE,63,0.39
3.92,245,TRACKING,11.699,1.469,11.491,1.435,12.044,1.37,-0.329,0.117,0.349,6.1,8.35,0.972,0.171,0.348,1,TRUE,TRUE,632.1,362.7,631.9,362.2,627.1,362,FALSE,63,0.4
3.936,246,TRACKING,11.697,1.474,11.48,1.483,12.046,1.375,-0.324,0.074,0.332,5.8,7.95,0.972,0.171,0.339,1,TRUE,TRUE,632.2,361.8,631.8,361.5,627,361.9,FALSE,63,0.39
3.952,247,TRACKING,11.694,1.48,11.528,1.494,12.049,1.381,-0.378,0.067,0.384,6.71,9.2,0.972,0.161,0.329,1,TRUE,TRUE,630.8,361.7,631.2,361.3,627,361.9,FALSE,63,0.39
3.968,248,TRACKING,11.692,1.486,11.522,1.406,12.051,1.387,-0.377,0.165,0.412,7.19,9.83,0.972,0.151,0.388,1,TRUE,TRUE,630.8,364.1,631.1,364.8,626.9,362,FALSE,63,0.41
3.984,249,TRACKING,11.69,1.491,11.473,1.501,12.054,1.393,-0.333,0.075,0.342,5.96,8.17,0.972,0.16,0.374,1,TRUE,TRUE,631.9,362.1,631.9,361.7,626.8,362,FALSE,63,0.39
4,250,TRACKING,11.687,1.497,11.496,1.514,12.057,1.398,-0.362,0.067,0.368,6.42,8.8,0.972,0.159,0.36,1,TRUE,TRUE,631.3,361.9,631.3,361.5,626.8,362,FALSE,63,0.39
4.016,251,TRACKING,11.685,1.503,11.539,1.471,12.059,1.404,-0.411,0.115,0.427,7.45,10.2,0.972,0.149,0.362,1,TRUE,TRUE,630.2,363,630.8,362.1,626.7,362,FALSE,63,0.4
4.032,252,TRACKING,11.682,1.508,11.496,1.452,12.061,1.41,-0.372,0.141,0.398,6.95,9.51,0.972,0.156,0.378,1,TRUE,TRUE,631.2,363.5,631.5,362.9,626.6,362,FALSE,63,0.4
4.048,253,TRACKING,11.68,1.514,11.467,1.554,12.064,1.416,-0.346,0.043,0.349,6.09,8.36,0.972,0.17,0.353,1,TRUE,TRUE,631.9,361.1,631.9,360.9,626.6,362,FALSE,63,0.39
